fid,cat,value,area (m^2),prop_of_sink_minedmean,_ELEVmean,_ELEVFILLEDmean
"312","318",1,500.32625498675,0,376.418670654297,376.803497314453
"313","320",1,300.199091195362,1,303.790079752604,303.990112304688
"314","321",1,100.066358287469,1,303.922424316406,303.990112304688
"315","310",1,1200.81788004946,1,339.33228302002,339.735107421875
"316","323",1,100.066424365039,1,304.635314941406,304.789733886719
"317","317",1,1200.82130726485,0,337.140426635742,337.553192138672
"318","324",1,400.265402562683,1,304.025825500488,304.107940673828
"319","254",1,53135.9080666336,0,273.332865167248,274.947723388672
"320","306",1,5503.6992717362,0,280.016725297408,280.200927734376
"321","326",1,400.269193034153,0,280.137214660645,280.200927734375
"322","327",1,4903.30030740349,0,280.01909217056,280.174865722657
"323","331",1,300.201734330738,0,292.124959309896,292.191101074219
"324","325",1,13509.1070994185,0,279.133129204644,280.105865478516
"325","328",1,2901.92747552157,1,312.705084438982,313.576721191406
"326","332",1,400.261338196695,0,388.274810791016,388.358123779297
"327","330",1,1701.15848914534,0,349.063629150391,349.653594970703
"328","329",1,4002.65139794722,1,313.104485321045,313.502502441407
"329","333",1,1901.24483428453,0,388.524007696854,389.570526123047
"330","336",1,200.13504159922,0,280.254257202148,280.362518310547
"331","338",1,800.527487961983,1,364.76301574707,365.735290527344
"332","322",1,26617.8461750705,0,283.283519888283,285.114685058594
"333","334",1,20013.5113382934,0,278.583064422607,280.037170410156
"334","339",1,200.131905214279,1,365.259811401367,365.692535400391
"335","337",1,1000.66204445495,1,321.332125854492,321.634979248047
"336","340",1,200.131934813748,1,364.864242553711,365.053985595703
"337","341",1,200.132142978371,1,339.534973144531,339.719940185547
"338","342",1,600.39614062215,1,352.088434855143,352.337829589844
"339","335",1,3602.39469327114,1,323.823657565647,324.498962402344
"340","343",1,100.066303006257,1,328.145446777344,328.245788574219
"341","344",1,900.603373803489,0,303.55467054579,303.921325683594
"342","347",1,400.272211283562,1,385.995414733887,386.250762939453
"343","346",1,900.587855013087,0,411.985741509332,412.351440429688
"344","350",1,100.065328527999,0,413.788024902344,413.827697753906
"345","348",1,500.331578627462,1,337.131115722656,337.24301147461
"346","351",1,400.261338476324,0,413.483360290527,413.827697753906
"347","349",1,1400.95892243984,0,363.101146153041,363.507781982422
"348","353",1,100.068792577425,0,424.060729980469,424.122283935547
"349","355",1,400.275016975065,0,413.90406036377,414.175903320313
"350","356",1,600.412392797356,0,413.107706705729,413.306762695313
"351","352",1,2501.65442604164,1,327.692761230469,328.273315429688
"352","354",1,700.465746483475,1,340.102861676897,340.618896484375
"353","357",1,1901.30476590339,0,399.790487189042,400.662048339844
"354","359",1,1200.82231006061,0,372.207221984863,372.344604492188
"355","358",1,1601.04845325858,0,425.017702102661,426.021392822266
"356","361",1,1000.66556563636,1,348.050665283203,348.548461914063
"357","345",1,35523.8233833443,0,284.776593017578,286.642974853516
"358","362",1,700.477983301855,0,411.068320138114,411.512664794922
"359","360",1,4002.64503058704,1,336.917516326904,337.695068359375
"360","363",1,200.137015451328,0,377.140487670898,377.239685058594
"361","364",1,100.065507665218,0,437.754486083984,437.897521972656
"362","365",1,100.06663221214,1,364.747772216797,364.844085693359
"363","368",1,100.066639306489,1,364.889587402344,364.952453613281
"364","367",1,200.137008767691,0,376.979598999023,377.239685058594
"365","369",1,100.066650232067,1,365.239685058594,365.385101318359
"366","371",1,100.065504338476,0,437.988372802734,438.129150390625
"367","370",1,500.344415034051,0,460.177032470703,460.449890136719
"368","372",1,800.52768069529,1,353.094635009766,353.402587890625
"369","373",1,700.461554333917,1,353.366921561105,353.562530517578
"370","366",1,7304.89689260215,0,286.924841893862,287.479644775391
"371","374",1,800.547993494954,0,388.224620819092,388.456237792969
"372","376",1,100.065457896097,0,462.238647460938,462.476104736328
"373","375",1,4903.22791328456,1,361.659501056282,362.356964111328
"374","377",1,200.130900463555,0,461.969161987305,462.476104736328
"375","378",1,1200.789483228,0,375.577509562174,376.088562011719
"376","379",1,300.205513193039,0,389.450622558594,389.697692871094
"377","380",1,100.066099610471,1,364.5009765625,364.513305664063
"378","382",1,300.197617029538,0,377.064463297526,377.089996337891
"379","381",1,1901.27322489495,0,291.882733796772,292.185028076172
"380","384",1,100.068554525322,0,401.837066650391,402.1923828125
"381","383",1,700.47352119413,0,337.862788609096,338.126251220703
"382","386",1,200.135353567544,0,341.322723388672,341.375915527344
"383","385",1,2501.69030562922,0,337.491586914063,338.094848632813
"384","388",1,500.335756389482,0,300.112030029297,300.370819091797
"385","391",1,200.134921946039,0,324.647659301758,324.695220947266
"386","389",1,2101.41732214997,0,324.477919805618,325.025268554688
"387","393",1,2101.41106532264,0,301.33192952474,302.067474365235
"388","394",1,700.480203074228,0,411.537401471819,411.730621337891
"389","395",1,100.065883642354,0,388.217834472656,388.229888916016
"390","392",1,1400.94814785471,0,350.070260184152,350.295837402344
"391","396",1,600.404130465293,0,312.835194905599,313.121795654297
"392","390",1,5703.83674579009,0,311.795940198396,312.55111694336
"393","398",1,700.480543607497,0,421.928327287946,422.271087646484
