fid,NDVI
"1500",0.52048063
"1501",0.54143506
"1502",0.53112167
"1503",0.52122277
"1504",0.53739709
"1505",0.5648005
"1506",0.56749988
"1507",0.55721748
"1508",0.51993358
"1509",0.49712881
"1510",0.51369327
"1511",0.53061301
"1512",0.52063668
"1513",0.48570237
"1514",0.49333724
"1515",0.55086571
"1516",0.58385575
"1517",0.58622497
"1518",0.583408
"1519",0.58971238
"1520",0.59334016
"1521",0.5982855
"1522",0.6013698
"1523",0.60069054
"1524",0.59694374
"1525",0.58592439
"1526",0.54199755
"1527",0.54487187
"1528",0.57056445
"1529",0.60081202
"1530",0.60359561
"1531",0.57753944
"1532",0.54255825
"1533",0.53854352
"1534",0.57207263
"1535",0.59234297
"1536",0.58419722
"1537",0.56746638
"1538",0.56235433
"1539",0.60087937
"1540",0.6221714
"1541",0.62292284
"1542",0.61840582
"1543",0.60814476
"1544",0.5988934
"1545",0.591479
"1546",0.58833599
"1547",0.57161081
"1548",0.56118208
"1549",0.53354532
"1550",0.52670926
"1551",0.54656535
"1552",0.56285083
"1553",0.55100816
"1554",0.52195281
"1555",0.51763654
"1556",0.53931528
"1557",0.55192399
"1558",0.5535329
"1559",0.54464787
"1560",0.53829688
"1561",0.5403319
"1562",0.53977567
"1563",0.53480887
"1564",0.51525331
"1565",0.52758092
"1566",0.57201868
"1567",0.59363818
"1568",0.59379631
"1569",0.59815985
"1570",0.59694433
"1571",0.59901106
"1572",0.60112852
"1573",0.59635848
"1574",0.5922671
"1575",0.59098744
"1576",0.57287741
"1577",0.5692749
"1578",0.58995652
"1579",0.60650468
"1580",0.60034811
"1581",0.57314068
"1582",0.55197322
"1583",0.55173564
"1584",0.57538956
"1585",0.60466701
"1586",0.60571879
"1587",0.58827353
"1588",0.59669286
"1589",0.61920506
"1590",0.62163562
"1591",0.61895645
"1592",0.6197173
"1593",0.61428624
"1594",0.60455281
"1595",0.5843997
"1596",0.5849309
"1597",0.57077324
"1598",0.55872738
"1599",0.5386194
"1600",0.57605016
"1601",0.56526893
"1602",0.56416398
"1603",0.57348627
"1604",0.58577019
"1605",0.59950721
"1606",0.59600353
"1607",0.58731753
"1608",0.57475364
"1609",0.56855613
"1610",0.54515469
"1611",0.54667646
"1612",0.59248978
"1613",0.6020484
"1614",0.59893727
"1615",0.59233224
"1616",0.58369678
"1617",0.57434827
"1618",0.57806534
"1619",0.58669686
"1620",0.5855484
"1621",0.58961821
"1622",0.59672546
"1623",0.59993541
"1624",0.59610403
"1625",0.58676022
"1626",0.57303053
"1627",0.55343801
"1628",0.57232517
"1629",0.60834891
"1630",0.61377132
"1631",0.59932709
"1632",0.61466897
"1633",0.6256882
"1634",0.61864674
"1635",0.61460721
"1636",0.61454284
"1637",0.609815
"1638",0.60581595
"1639",0.58355653
"1640",0.57301629
"1641",0.56063622
"1642",0.56757176
"1643",0.61217386
"1644",0.61813432
"1645",0.59938681
"1646",0.59655279
"1647",0.58990651
"1648",0.57315904
"1649",0.5586136
"1650",0.56827664
"1651",0.58089805
"1652",0.58673507
"1653",0.58927751
"1654",0.58302671
"1655",0.58757216
"1656",0.59132552
"1657",0.59768516
"1658",0.59478068
"1659",0.57526755
"1660",0.57983029
"1661",0.60685891
"1662",0.60821819
"1663",0.59413737
"1664",0.60723215
"1665",0.61608082
"1666",0.60955513
"1667",0.60444683
"1668",0.59701085
"1669",0.59038812
"1670",0.59075117
"1671",0.58433592
"1672",0.58205754
"1673",0.57725781
"1674",0.56604463
"1675",0.62306416
"1676",0.62604052
"1677",0.61535853
"1678",0.58752888
"1679",0.57741886
"1680",0.58582145
"1681",0.60268044
"1682",0.61636859
"1683",0.618168
"1684",0.60319322
"1685",0.58389133
"1686",0.58407485
"1687",0.57377535
"1688",0.55386114
"1689",0.5610373
"1690",0.5748378
"1691",0.58678001
"1692",0.58473438
"1693",0.57826787
"1694",0.58278704
"1695",0.58630073
"1696",0.59376037
"1697",0.60355979
"1698",0.60544646
"1699",0.60275149
"1700",0.60714746
"1701",0.59925574
"1702",0.59216112
"1703",0.60017574
"1704",0.60456133
"1705",0.59825885
"1706",0.58863449
"1707",0.57920098
"1708",0.5741688
"1709",0.57536912
"1710",0.57302105
"1711",0.57321012
"1712",0.56073952
"1713",0.59760439
"1714",0.62325299
"1715",0.61728883
"1716",0.59992969
"1717",0.58785588
"1718",0.58706212
"1719",0.58900529
"1720",0.60554534
"1721",0.61624974
"1722",0.61306065
"1723",0.59705549
"1724",0.57519197
"1725",0.56347013
"1726",0.56060261
"1727",0.5472095
"1728",0.55344838
"1729",0.56788296
"1730",0.58628231
"1731",0.58899313
"1732",0.5847401
"1733",0.57984847
"1734",0.58108646
"1735",0.58565205
"1736",0.5981186
"1737",0.61004496
"1738",0.61225456
"1739",0.60773563
"1740",0.5982976
"1741",0.59752214
"1742",0.60500205
"1743",0.6072064
"1744",0.5816139
"1745",0.57179081
"1746",0.54966742
"1747",0.58421022
"1748",0.61462373
"1749",0.6108039
"1750",0.60298473
"1751",0.59130245
"1752",0.56087005
"1753",0.56555706
"1754",0.55914569
"1755",0.55195296
"1756",0.56781411
"1757",0.58391607
"1758",0.5923534
"1759",0.58878636
"1760",0.5851298
"1761",0.58134598
"1762",0.58113444
"1763",0.58047479
"1764",0.59140533
"1765",0.60545808
"1766",0.6093331
"1767",0.60623509
"1768",0.61065131
"1769",0.61164427
"1770",0.61498457
"1771",0.61598098
"1772",0.61612689
"1773",0.57637513
"1774",0.57709897
"1775",0.55670321
"1776",0.5723483
"1777",0.60637099
"1778",0.58857483
"1779",0.57475561
"1780",0.54475838
"1781",0.5640828
"1782",0.57808888
"1783",0.57332474
"1784",0.56662625
"1785",0.58327138
"1786",0.5964039
"1787",0.5919891
"1788",0.57740557
"1789",0.57418966
"1790",0.57292861
"1791",0.57298917
"1792",0.5760783
"1793",0.59004682
"1794",0.60382736
"1795",0.60020447
"1796",0.59990263
"1797",0.61306691
"1798",0.61986059
"1799",0.62364489
"1800",0.62255162
"1801",0.6237613
"1802",0.61474669
"1803",0.58016562
"1804",0.57780713
"1805",0.57735229
"1806",0.58676291
"1807",0.56855017
"1808",0.57287514
"1809",0.57607377
"1810",0.57065856
"1811",0.58403939
"1812",0.59318286
"1813",0.58882046
"1814",0.57718384
"1815",0.56892121
"1816",0.55368376
"1817",0.5447973
"1818",0.5798229
"1819",0.60104489
"1820",0.6063183
"1821",0.59925717
"1822",0.59401721
"1823",0.60502142
"1824",0.61613905
"1825",0.62480897
"1826",0.62887877
"1827",0.63667071
"1828",0.62923437
"1829",0.58059698
"1830",0.58467317
"1831",0.5642038
"1832",0.55404401
"1833",0.5584929
"1834",0.55965668
"1835",0.57480252
"1836",0.58542591
"1837",0.59118807
"1838",0.58840525
"1839",0.57269704
"1840",0.55174166
"1841",0.5601117
"1842",0.6042043
"1843",0.61971831
"1844",0.61636448
"1845",0.60833287
"1846",0.59405935
"1847",0.58705091
"1848",0.60173315
"1849",0.61630344
"1850",0.62836188
"1851",0.63789362
"1852",0.62751508
"1853",0.58170193
"1854",0.58276725
"1855",0.55955058
"1856",0.54495943
"1857",0.54830337
"1858",0.54798311
"1859",0.5575031
"1860",0.57214314
"1861",0.58592379
"1862",0.60068285
"1863",0.6021226
"1864",0.59018463
"1865",0.58632213
"1866",0.6038447
"1867",0.62238675
"1868",0.62173539
"1869",0.61643666
"1870",0.61323988
"1871",0.59228033
"1872",0.56750941
"1873",0.5902527
"1874",0.60818714
"1875",0.62146598
"1876",0.623739
"1877",0.61214197
"1878",0.59628773
"1879",0.5781368
"1880",0.57814318
"1881",0.54747832
"1882",0.55221319
"1883",0.54491812
"1884",0.54337591
"1885",0.56095123
"1886",0.5777123
"1887",0.59460092
"1888",0.612872
"1889",0.61297512
"1890",0.6036585
"1891",0.6069355
"1892",0.62143242
"1893",0.62391222
"1894",0.61922324
"1895",0.6119628
"1896",0.6108973
"1897",0.59205759
"1898",0.57145005
"1899",0.59230554
"1900",0.61311656
"1901",0.61730117
"1902",0.61356717
"1903",0.60824203
"1904",0.60853976
"1905",0.60105258
"1906",0.57717323
"1907",0.57346916
"1908",0.54910934
"1909",0.55859017
"1910",0.56282079
"1911",0.55124092
"1912",0.5482564
"1913",0.57189536
"1914",0.58907002
"1915",0.60265166
"1916",0.61495829
"1917",0.61281073
"1918",0.61027533
"1919",0.6129632
"1920",0.62109846
"1921",0.62514383
"1922",0.62398797
"1923",0.61398876
"1924",0.60650957
"1925",0.59710807
"1926",0.59231448
"1927",0.59940958
"1928",0.60749406
"1929",0.60540479
"1930",0.60527384
"1931",0.60985911
"1932",0.61766177
"1933",0.61032903
"1934",0.57370573
"1935",0.56762677
"1936",0.59146088
"1937",0.57297933
"1938",0.57310247
"1939",0.56994069
"1940",0.56385177
"1941",0.56934124
"1942",0.58881277
"1943",0.59956414
"1944",0.60451788
"1945",0.60531753
"1946",0.60941899
"1947",0.61870921
"1948",0.62352145
"1949",0.62247491
"1950",0.62129909
"1951",0.62186664
"1952",0.61218071
"1953",0.59940344
"1954",0.59316343
"1955",0.58930862
"1956",0.59126133
"1957",0.5959956
"1958",0.5992474
"1959",0.5982936
"1960",0.60251957
"1961",0.61602795
"1962",0.6169818
"1963",0.57130349
"1964",0.56364894
"1965",0.61721081
"1966",0.59883046
"1967",0.58623707
"1968",0.57236415
"1969",0.56988323
"1970",0.5847798
"1971",0.5961625
"1972",0.60085893
"1973",0.60412997
"1974",0.59865749
"1975",0.60743827
"1976",0.61808926
"1977",0.61721545
"1978",0.61269271
"1979",0.60989231
"1980",0.60977453
"1981",0.59635031
"1982",0.5801723
"1983",0.57774454
"1984",0.57416546
"1985",0.57664013
"1986",0.5873602
"1987",0.59915048
"1988",0.60233319
"1989",0.60479146
"1990",0.61641705
"1991",0.62056714
"1992",0.60439253
"1993",0.57032388
"1994",0.55628788
"1995",0.58036011
"1996",0.59084433
"1997",0.58497113
"1998",0.59021074
"1999",0.6249606
"2000",0.63545024
"2001",0.63223243
"2002",0.60646927
"2003",0.5951615
"2004",0.58322006
"2005",0.58493197
"2006",0.59367085
"2007",0.60045016
"2008",0.60284036
"2009",0.60200793
"2010",0.5923363
"2011",0.60151303
"2012",0.60583508
"2013",0.60160154
"2014",0.59663582
"2015",0.58509356
"2016",0.58830655
"2017",0.58116364
"2018",0.58081317
"2019",0.5808351
"2020",0.58195114
"2021",0.57844388
"2022",0.57421488
"2023",0.59041768
"2024",0.61552441
"2025",0.62555343
"2026",0.62588584
"2027",0.61257535
"2028",0.58208531
"2029",0.57327551
"2030",0.56172484
"2031",0.58644223
"2032",0.5977819
"2033",0.59652936
"2034",0.59070802
"2035",0.60428041
"2036",0.61493909
"2037",0.6206637
"2038",0.6215356
"2039",0.62762737
"2040",0.61894584
"2041",0.60925329
"2042",0.5845238
"2043",0.59313369
"2044",0.59671146
"2045",0.60112828
"2046",0.59792459
"2047",0.60120142
"2048",0.60262066
"2049",0.59992492
"2050",0.59391224
"2051",0.60345113
"2052",0.59515238
"2053",0.58017981
"2054",0.57842457
"2055",0.58151555
"2056",0.58354944
"2057",0.58476883
"2058",0.58063412
"2059",0.57384712
"2060",0.58377439
"2061",0.61669326
"2062",0.6299448
"2063",0.62638456
"2064",0.59565091
"2065",0.55009502
"2066",0.55717736
"2067",0.57161528
"2068",0.56625915
"2069",0.55053324
"2070",0.58081764
"2071",0.58379573
"2072",0.58081007
"2073",0.58527356
"2074",0.58450425
"2075",0.59776378
"2076",0.61872488
"2077",0.62615722
"2078",0.62562692
"2079",0.62003887
"2080",0.61047363
"2081",0.58932614
"2082",0.57830417
"2083",0.57104361
"2084",0.58524704
"2085",0.60482681
"2086",0.61301351
"2087",0.60928053
"2088",0.60678709
"2089",0.60430306
"2090",0.60086465
"2091",0.60182893
"2092",0.60404307
"2093",0.58258396
"2094",0.58049756
"2095",0.57696843
"2096",0.58159143
"2097",0.58293676
"2098",0.58131433
"2099",0.58111441
"2100",0.59314167
"2101",0.62033868
"2102",0.63096261
"2103",0.61498326
"2104",0.58689868
"2105",0.55563819
"2106",0.55683976
"2107",0.55914724
"2108",0.57428515
"2109",0.56453633
"2110",0.58128029
"2111",0.58527797
"2112",0.56783777
"2113",0.5491426
"2114",0.56108046
"2115",0.57770061
"2116",0.60896224
"2117",0.626019
"2118",0.62561077
"2119",0.62368619
"2120",0.61863917
"2121",0.59712642
"2122",0.57903951
"2123",0.56579304
"2124",0.55918723
"2125",0.58282524
"2126",0.60944545
"2127",0.61385202
"2128",0.61123574
"2129",0.6121521
"2130",0.61448705
"2131",0.61084151
"2132",0.61159402
"2133",0.60358614
"2134",0.57293081
"2135",0.58236384
"2136",0.58342439
"2137",0.59060353
"2138",0.58666998
"2139",0.58496535
"2140",0.59929287
"2141",0.62787026
"2142",0.63099033
"2143",0.5984928
"2144",0.57118028
"2145",0.55587167
"2146",0.54970813
"2147",0.57506734
"2148",0.58271569
"2149",0.57398558
"2150",0.56970358
"2151",0.58330846
"2152",0.60905284
"2153",0.62156671
"2154",0.63021541
"2155",0.62775874
"2156",0.62884998
"2157",0.6252656
"2158",0.59036356
"2159",0.57066321
"2160",0.58190894
"2161",0.59828132
"2162",0.61369246
"2163",0.62220508
"2164",0.61065775
"2165",0.60247117
"2166",0.6063481
"2167",0.6097371
"2168",0.60400617
"2169",0.59661072
"2170",0.58703059
"2171",0.58300018
"2172",0.58146232
"2173",0.5925138
"2174",0.59263444
"2175",0.59051561
"2176",0.60494155
"2177",0.62672895
"2178",0.61722463
"2179",0.56192911
"2180",0.55324417
"2181",0.56765407
"2182",0.57802606
"2183",0.5868324
"2184",0.59424305
"2185",0.61529708
"2186",0.61748576
"2187",0.62625539
"2188",0.62266588
"2189",0.62719905
"2190",0.62815934
"2191",0.59782368
"2192",0.59277958
"2193",0.61022568
"2194",0.62325907
"2195",0.63312942
"2196",0.63315225
"2197",0.61235887
"2198",0.58652097
"2199",0.5737713
"2200",0.56921947
"2201",0.57370704
"2202",0.58118427
"2203",0.59341294
"2204",0.59295106
"2205",0.59845561
"2206",0.60742986
"2207",0.56800032
"2208",0.58034718
"2209",0.59140956
"2210",0.59520721
"2211",0.60426718
"2212",0.61154348
"2213",0.61798757
"2214",0.6155771
"2215",0.61969912
"2216",0.6180464
"2217",0.60493922
"2218",0.60495031
"2219",0.61144865
"2220",0.61773205
"2221",0.62771785
"2222",0.63355505
"2223",0.61639625
"2224",0.57281905
"2225",0.57643402
"2226",0.57403702
"2227",0.58044159
"2228",0.5855996
"2229",0.55354947
"2230",0.56445026
"2231",0.57428688
"2232",0.58595747
"2233",0.59394729
"2234",0.60002691
"2235",0.60523087
"2236",0.60816437
"2237",0.61099899
"2238",0.61306828
"2239",0.60815936
"2240",0.60140294
"2241",0.60070938
"2242",0.60731536
"2243",0.61002308
"2244",0.61160344
"2245",0.61723965
"2246",0.60627371
"2247",0.57388324
"2248",0.55986518
"2249",0.54805213
"2250",0.55090785
"2251",0.54633445
"2252",0.56264478
"2253",0.57009488
"2254",0.58100158
"2255",0.5904811
"2256",0.59928745
"2257",0.60627365
"2258",0.60916245
"2259",0.61121786
"2260",0.60893291
"2261",0.60170084
"2262",0.60147661
"2263",0.59840262
"2264",0.60017776
"2265",0.60419136
"2266",0.59793568
"2267",0.5856114
"2268",0.57689428
"2269",0.57003278
"2270",0.54803026
"2271",0.54964221
"2272",0.56298298
"2273",0.57013124
"2274",0.57626039
"2275",0.58521974
"2276",0.59530687
"2277",0.60454541
"2278",0.60657567
"2279",0.61024451
"2280",0.60588545
"2281",0.59445494
"2282",0.59558636
"2283",0.59324569
"2284",0.59245133
"2285",0.59456635
"2286",0.58467078
"2287",0.56392169
"2288",0.58622593
"2289",0.58427441
"2290",0.57152194
"2291",0.55718118
"2292",0.56611991
"2293",0.57001168
"2294",0.57278872
"2295",0.56666058
"2296",0.57442188
"2297",0.58474582
"2298",0.59647202
"2299",0.60151666
"2300",0.60857427
"2301",0.60945958
"2302",0.59825641
"2303",0.58989435
"2304",0.58553267
"2305",0.58931047
"2306",0.59429127
"2307",0.57676339
"2308",0.58956796
"2309",0.58073074
"2310",0.57173848
"2311",0.57499772
"2312",0.58206099
"2313",0.57557267
"2314",0.57206225
"2315",0.57268566
"2316",0.57582295
"2317",0.57650983
"2318",0.58214718
"2319",0.59288859
"2320",0.60784662
"2321",0.61370558
"2322",0.60352087
"2323",0.58933079
"2324",0.58364898
"2325",0.59426945
"2326",0.60821134
"2327",0.60322553
"2328",0.58458316
"2329",0.57101548
"2330",0.56176168
"2331",0.57477915
"2332",0.58762413
"2333",0.58642
"2334",0.58684427
"2335",0.58959359
"2336",0.58261722
"2337",0.57354701
"2338",0.57710004
"2339",0.58676499
"2340",0.59702921
"2341",0.60224414
"2342",0.60023528
"2343",0.59423381
"2344",0.59349471
"2345",0.60070419
"2346",0.61475271
"2347",0.61190617
"2348",0.58410102
"2349",0.56475329
"2350",0.56595075
"2351",0.58269626
"2352",0.59322888
"2353",0.59524941
"2354",0.5987367
"2355",0.59777379
"2356",0.58652425
"2357",0.56956619
"2358",0.57728177
"2359",0.58163583
"2360",0.58545542
"2361",0.58583808
"2362",0.5865376
"2363",0.59149557
"2364",0.60601342
"2365",0.61190188
"2366",0.6127165
"2367",0.6093564
"2368",0.59555936
"2369",0.58093792
"2370",0.59212595
"2371",0.57136196
"2372",0.5735997
"2373",0.57684916
"2374",0.57948905
"2375",0.57141787
"2376",0.57038754
"2377",0.58946878
"2378",0.61122698
"2379",0.61589301
"2380",0.61112309
"2381",0.60817623
"2382",0.60882241
"2383",0.60444921
"2384",0.59082121
"2385",0.58744109
"2386",0.58189648
"2387",0.57377702
"2388",0.57251066
"2389",0.58129162
"2390",0.59629446
"2391",0.61447543
"2392",0.62289947
"2393",0.61663902
"2394",0.60693848
"2395",0.61496335
"2396",0.6222257
"2397",0.60683101
"2398",0.58883852
"2399",0.57949388
"2400",0.56795084
"2401",0.58093566
"2402",0.60333782
"2403",0.61184466
"2404",0.62272805
"2405",0.63687378
"2406",0.63447791
"2407",0.62242115
"2408",0.63018012
"2409",0.63402051
"2410",0.61720586
"2411",0.58119172
"2412",0.54932445
"2413",0.58064711
"2414",0.57673508
"2415",0.57599199
"2416",0.5953967
"2417",0.60882527
"2418",0.61681283
"2419",0.62536049
"2420",0.63801068
"2421",0.63889587
"2422",0.63426822
"2423",0.63573456
"2424",0.62680572
"2425",0.60772723
"2426",0.5303216
"2427",0.57162005
"2428",0.58128989
"2429",0.58339298
"2430",0.59584361
"2431",0.60979271
"2432",0.62286532
"2433",0.62888694
"2434",0.6359576
"2435",0.63935798
"2436",0.63537657
"2437",0.6229791
"2438",0.60903913
"2439",0.55346948
"2440",0.57025641
"2441",0.58294368
"2442",0.59029418
"2443",0.5981437
"2444",0.60881513
"2445",0.62367773
"2446",0.63238049
"2447",0.63794714
"2448",0.63303846
"2449",0.61857373
"2450",0.59709561
"2451",0.56543398
"2452",0.56395012
"2453",0.57786298
"2454",0.59125638
"2455",0.6029672
"2456",0.61477876
"2457",0.62585592
"2458",0.62805527
"2459",0.63000709
"2460",0.62050289
"2461",0.56293195
"2462",0.57282764
"2463",0.58556163
"2464",0.58849806
"2465",0.60332632
"2466",0.61109352
"2467",0.61675501
"2468",0.61370218
"2469",0.61272693
"2470",0.60720277
"2471",0.58361119
"2472",0.59031284
"2473",0.59066129
"2474",0.60032684
"2475",0.59936208
"2476",0.59606409
"2477",0.59852314
"2478",0.6058591
"2479",0.60460693
"2480",0.59198618
"2481",0.58189338
"2482",0.55494672
"2483",0.57835305
"2484",0.58082068
"2485",0.58578598
"2486",0.59068447
"2487",0.58788127
"2488",0.58458745
"2489",0.59099352
"2490",0.60534841
"2491",0.60311168
"2492",0.58827931
"2493",0.5802179
"2494",0.57923335
"2495",0.58295876
"2496",0.5808689
"2497",0.55458391
"2498",0.56872767
"2499",0.55596519
"2500",0.55581933
"2501",0.55208874
"2502",0.5696308
"2503",0.58079183
"2504",0.5814997
"2505",0.58525079
"2506",0.58710349
"2507",0.58929318
"2508",0.59203297
"2509",0.60341305
"2510",0.60108453
"2511",0.58268386
"2512",0.5727728
"2513",0.57626152
"2514",0.58504331
"2515",0.58524454
"2516",0.57135117
"2517",0.56899303
"2518",0.55440485
"2519",0.55399305
"2520",0.55671322
"2521",0.56096411
"2522",0.57775378
"2523",0.57833326
"2524",0.55130816
"2525",0.54794449
"2526",0.55075556
"2527",0.57450294
"2528",0.58315432
"2529",0.57628685
"2530",0.57590437
"2531",0.57748365
"2532",0.58255935
"2533",0.5927918
"2534",0.60136092
"2535",0.60626203
"2536",0.60201395
"2537",0.58216155
"2538",0.56965005
"2539",0.57310724
"2540",0.57322121
"2541",0.57214665
"2542",0.56216747
"2543",0.5598796
"2544",0.55500114
"2545",0.55805326
"2546",0.55965149
"2547",0.56711692
"2548",0.57626605
"2549",0.57094151
"2550",0.54718155
"2551",0.54894364
"2552",0.56132704
"2553",0.5823732
"2554",0.58475506
"2555",0.56802285
"2556",0.57012224
"2557",0.57280546
"2558",0.58630699
"2559",0.60153937
"2560",0.61228788
"2561",0.60958409
"2562",0.60051858
"2563",0.581478
"2564",0.56566876
"2565",0.55797762
"2566",0.55881238
"2567",0.5600239
"2568",0.56204104
"2569",0.56754279
"2570",0.56723011
"2571",0.56303781
"2572",0.56057608
"2573",0.57291782
"2574",0.57971585
"2575",0.5660128
"2576",0.55074507
"2577",0.55984259
"2578",0.57617855
"2579",0.59098029
"2580",0.5877896
"2581",0.57870454
"2582",0.55977118
"2583",0.56564111
"2584",0.57453465
"2585",0.58437574
"2586",0.60218024
"2587",0.62025738
"2588",0.61541498
"2589",0.59729081
"2590",0.57608682
"2591",0.55511963
"2592",0.54185808
"2593",0.56086338
"2594",0.57216901
"2595",0.57948375
"2596",0.58694249
"2597",0.58523011
"2598",0.57060224
"2599",0.56053847
"2600",0.5709396
"2601",0.58086735
"2602",0.58395743
"2603",0.58241057
"2604",0.58095741
"2605",0.58581829
"2606",0.59437054
"2607",0.5949614
"2608",0.58136201
"2609",0.58149874
"2610",0.58422834
"2611",0.57685393
"2612",0.56214887
"2613",0.56452197
"2614",0.57217413
"2615",0.5787065
"2616",0.57557243
"2617",0.58355814
"2618",0.61035568
"2619",0.61565989
"2620",0.59459913
"2621",0.57507497
"2622",0.55221862
"2623",0.54718459
"2624",0.57130075
"2625",0.59051657
"2626",0.59130031
"2627",0.60111666
"2628",0.59693259
"2629",0.5896917
"2630",0.58140111
"2631",0.58824021
"2632",0.59718674
"2633",0.60365611
"2634",0.59974957
"2635",0.59000456
"2636",0.59130263
"2637",0.60401565
"2638",0.60429633
"2639",0.59033835
"2640",0.58720464
"2641",0.59014231
"2642",0.59615225
"2643",0.5740099
"2644",0.57375693
"2645",0.57551241
"2646",0.57711232
"2647",0.57530868
"2648",0.57701731
"2649",0.59826678
"2650",0.61361068
"2651",0.59769118
"2652",0.58111161
"2653",0.56138337
"2654",0.57149279
"2655",0.5876931
"2656",0.59813827
"2657",0.59697199
"2658",0.61147404
"2659",0.61139482
"2660",0.60571265
"2661",0.59869802
"2662",0.60457736
"2663",0.61268938
"2664",0.61251557
"2665",0.60393196
"2666",0.59354824
"2667",0.59333992
"2668",0.609092
"2669",0.60987568
"2670",0.6006
"2671",0.59858662
"2672",0.61265969
"2673",0.57630461
"2674",0.58027321
"2675",0.58100897
"2676",0.58347189
"2677",0.58807671
"2678",0.5938893
"2679",0.59666628
"2680",0.60162485
"2681",0.59265411
"2682",0.58258754
"2683",0.57197493
"2684",0.58051568
"2685",0.58672595
"2686",0.58962345
"2687",0.59608293
"2688",0.613989
"2689",0.61838031
"2690",0.61098742
"2691",0.60221332
"2692",0.60398716
"2693",0.60995013
"2694",0.61059052
"2695",0.6038757
"2696",0.59751654
"2697",0.59963197
"2698",0.6027568
"2699",0.60511953
"2700",0.6088044
"2701",0.60337698
"2702",0.57738656
"2703",0.58837771
"2704",0.59396374
"2705",0.5923627
"2706",0.59145105
"2707",0.59756052
"2708",0.59101856
"2709",0.58838385
"2710",0.58823878
"2711",0.58979487
"2712",0.58480972
"2713",0.57957333
"2714",0.56950021
"2715",0.57390267
"2716",0.59345466
"2717",0.61612064
"2718",0.62293303
"2719",0.60797268
"2720",0.59482867
"2721",0.59896666
"2722",0.59998852
"2723",0.59726429
"2724",0.5959391
"2725",0.59522903
"2726",0.5998823
"2727",0.59801853
"2728",0.59957814
"2729",0.56273645
"2730",0.58018553
"2731",0.58851546
"2732",0.59505314
"2733",0.59428197
"2734",0.58860314
"2735",0.59229863
"2736",0.58898103
"2737",0.59118247
"2738",0.59700125
"2739",0.6032849
"2740",0.60323018
"2741",0.60150731
"2742",0.59725446
"2743",0.60275847
"2744",0.6056844
"2745",0.61826396
"2746",0.62124074
"2747",0.60485774
"2748",0.6015656
"2749",0.60004646
"2750",0.58956528
"2751",0.57358497
"2752",0.58261144
"2753",0.59016448
"2754",0.59216499
"2755",0.59130681
"2756",0.5885514
"2757",0.59483939
"2758",0.59554917
"2759",0.59726369
"2760",0.60699415
"2761",0.61251843
"2762",0.61475629
"2763",0.61614406
"2764",0.61673731
"2765",0.61576796
"2766",0.61567402
"2767",0.61805898
"2768",0.61740828
"2769",0.61365426
"2770",0.6067909
"2771",0.59653842
"2772",0.5843972
"2773",0.58011901
"2774",0.58525234
"2775",0.59162539
"2776",0.59305167
"2777",0.58640301
"2778",0.58353752
"2779",0.59168041
"2780",0.58942735
"2781",0.59554797
"2782",0.61193258
"2783",0.61811393
"2784",0.61415571
"2785",0.60773993
"2786",0.60736579
"2787",0.61522549
"2788",0.62046129
"2789",0.6174866
"2790",0.6158998
"2791",0.61345553
"2792",0.60593641
"2793",0.60188144
"2794",0.59027582
"2795",0.59660822
"2796",0.59770811
"2797",0.5942651
"2798",0.58480203
"2799",0.58128661
"2800",0.58383989
"2801",0.57998431
"2802",0.58898664
"2803",0.60753304
"2804",0.61931807
"2805",0.61173749
"2806",0.59690142
"2807",0.58973283
"2808",0.60746229
"2809",0.6237967
"2810",0.6213659
"2811",0.61874348
"2812",0.61335313
"2813",0.61120713
"2814",0.61544418
"2815",0.60049635
"2816",0.60581791
"2817",0.59751636
"2818",0.58786625
"2819",0.57836431
"2820",0.57478338
"2821",0.5794217
"2822",0.59120876
"2823",0.61317211
"2824",0.62232804
"2825",0.60491264
"2826",0.59210944
"2827",0.59160352
"2828",0.60766119
"2829",0.62718713
"2830",0.62673694
"2831",0.62148529
"2832",0.61920482
"2833",0.61458313
"2834",0.6156199
"2835",0.61282581
"2836",0.59802246
"2837",0.59134418
"2838",0.58056563
"2839",0.57226068
"2840",0.58492231
"2841",0.60169929
"2842",0.61664993
"2843",0.61297232
"2844",0.59740776
"2845",0.58946663
"2846",0.59528917
"2847",0.60879338
"2848",0.62443376
"2849",0.62179655
"2850",0.60987771
"2851",0.60810024
"2852",0.60581422
"2853",0.60782957
"2854",0.61977518
"2855",0.57936251
"2856",0.58049333
"2857",0.59418118
"2858",0.60832846
"2859",0.58969063
"2860",0.59576499
"2861",0.59736246
"2862",0.59726185
"2863",0.60179263
"2864",0.60934234
"2865",0.61993164
"2866",0.61163944
"2867",0.59513092
"2868",0.58865911
"2869",0.60494971
"2870",0.6076526
"2871",0.61062694
